y,n,p,m,log_n,r_2y_minus_log_n,K_center,K_tail_low,K_tail_high,term_center,term_tail_low,term_tail_high
3.00000000000000000000E+0,659,659,1,6.490723534502507219203873850820E+0,-4.907235345025072192038738508198E-1,1.299560295498386921567440058392E-1,1.299360348902043609753278274520E-1,1.299760263090976268169108240043E-1,3.285843222654175977670740043195E-2,3.285337672299365020873457094389E-2,3.286348826096460423436106153305E-2
3.00000000000000000000E+0,661,661,1,6.493753839851686285840689588479E+0,-4.937538398516862858406895884787E-1,1.260216740467880492814476840554E-1,1.260020485777532776894909160095E-1,1.260413016109146737256898866769E-1,3.183027101333110543017924037272E-2,3.182531405649915134066789862874E-2,3.183522849933664794029241283604E-2
3.00000000000000000000E+0,673,673,1,6.511745329644727804578911164356E+0,-5.117453296447278045789111643563E-1,1.041744054370818267114002804078E-1,1.041569737686849833809776697321E-1,1.041918391539977017138020465992E-1,2.614874835213757667595514149143E-2,2.614437284062537260678062682624E-2,2.615312437784718296699777561443E-2
3.00000000000000000000E+0,677,677,1,6.517671272912274993240691935321E+0,-5.176712729122749932406919353205E-1,9.754385280209174241860047614428E-2,9.752713945959632758907438369281E-2,9.756056817046275333471180284846E-2,2.443419432891395152138654436018E-2,2.443000772928017219736161717951E-2,2.443838143601833590154591838588E-2
3.00000000000000000000E+0,683,683,1,6.526494859570790063382845148810E+0,-5.264948595707900633828451488101E-1,8.818580485169408833385487651591E-2,8.817015174938591387364948863739E-2,8.820145993970657948170506872798E-2,2.202258685185770123083131604514E-2,2.201867781223774743002600982280E-2,2.202649638736637374215512229007E-2
3.00000000000000000000E+0,691,691,1,6.538139823767669896607758069823E+0,-5.381398237676698966077580698230E-1,7.676581429792408761995536905351E-2,7.675153574294389905339364425045E-2,7.678009477442856266543363648263E-2,1.909338991178963076595369007355E-2,1.908983851303086011404616886825E-2,1.909694178847484253303670599356E-2
3.00000000000000000000E+0,701,701,1,6.552507887034590090500348424028E+0,-5.525078870345900905003484240280E-1,6.409856180104398935234881946753E-2,6.408592582136409080092102947918E-2,6.411119960734058772811113300980E-2,1.586342021346641983029320877377E-2,1.586029300047070190070719965281E-2,1.586654787852201966781816291527E-2
3.00000000000000000000E+0,709,709,1,6.563855526532127499165197056799E+0,-5.638555265321274991651970567992E-1,5.516679660050471377523977992925E-2,5.515540523147132837775503524364E-2,5.517818971069782845433932368204E-2,1.359920943384650606348132863525E-2,1.359640133871013150792013811080E-2,1.360201795819750382345627742398E-2
3.00000000000000000000E+0,719,719,1,6.577861357721046688526486061887E+0,-5.778613577210466885264860618867E-1,4.538699439508664626937787133816E-2,4.537706302397118927242429697240E-2,4.539692739161205576971885168376E-2,1.113401223850695780766174473427E-2,1.113157594570946375131424955389E-2,1.113644893003837432270479050932E-2
3.00000000000000000000E+0,727,727,1,6.588926477533519365912452968843E+0,-5.889264775335193659124529688433E-1,3.858239149638406636676876595670E-2,3.857354701271029519758149303570E-2,3.859123750782580871753682576471E-2,9.428369615045386606209691807247E-3,9.426208290723684974769009874241E-3,9.430531312707375339291697420563E-3
3.00000000000000000000E+0,729,3,6,6.591673732008658148371471421535E+0,-5.916737320086581483714714215352E-1,3.701334220151829325561149574939E-2,3.700475785675850003774047898920E-2,3.702192804914485636242455360318E-2,1.506048614343183031969085482590E-3,1.505699322986024790434994517805E-3,1.506397966851004296871323688260E-3
3.00000000000000000000E+0,733,733,1,6.597145701886651492269148698785E+0,-5.971457018866514922691486987851E-1,3.402589487462604795644979858341E-2,3.401781674807967957320779505277E-2,3.403397445381160992577142111250E-2,8.291128467528171504466422427684E-3,8.289160061253489330554405332052E-3,8.293097227769096605033504380593E-3
3.00000000000000000000E+0,739,739,1,6.605297920948201774217158875081E+0,-6.052979209482017742171588750805E-1,2.990471471646791066739993232764E-2,2.989736059704835052295291713472E-2,2.991207021244940614414366084960E-2,7.266241953413312772757667829272E-3,7.264455050860873677584784763711E-3,7.268029190442511830974926677078E-3
3.00000000000000000000E+0,743,743,1,6.610696044717759164858618839635E+0,-6.106960447177591648586188396345E-1,2.738449673434189684721214115521E-2,2.737760170410605633024753036805E-2,2.739139309017007789623378336671E-2,6.641368013384534486407917627928E-3,6.639695810542763660108636136713E-3,6.643040537712825755373798013943E-3
3.00000000000000000000E+0,751,751,1,6.621405651764134744255513402867E+0,-6.214056517641347442555134028669E-1,2.285097294664712186196992304199E-2,2.284493976385943785245111378820E-2,2.285700735315722040696653167017E-2,5.521218351499461884916835624395E-3,5.519760622780291560847751399205E-3,5.522676375892635589479649424287E-3
3.00000000000000000000E+0,757,757,1,6.629363253437448776282325771893E+0,-6.293632534374487762823257718929E-1,1.986174394823005428314103215954E-2,1.985630841145185682701266831211E-2,1.986718063291531470069497607582E-2,4.785653554158372202481194534502E-3,4.784343870780661693226013329953E-3,4.786963514122344724966454246850E-3
3.00000000000000000000E+0,761,761,1,6.634633357861685836355378747857E+0,-6.346333578616858363553787478568E-1,1.804954920057161592808617378317E-2,1.804448926787046307183576420860E-2,1.805461023114023576605756000907E-2,4.341011727828245973137748824131E-3,4.339794787341054715102304946911E-3,4.342228932358350259594380531715E-3
3.00000000000000000000E+0,769,769,1,6.645090969505643974532356845921E+0,-6.450909695056439745323568459211E-1,1.482405482308101441762532631173E-2,1.481969252674760757827220861467E-2,1.482841811888112432722051529283E-2,3.552260226736360871822442362693E-3,3.551214897914568353540958779777E-3,3.553305795058469574568578354002E-3
3.00000000000000000000E+0,773,773,1,6.650279048587421961616151561787E+0,-6.502790485874219616161515617868E-1,1.339597920831821299004700960965E-2,1.339193957655874993475895744908E-2,1.340001979136802533408842317119E-2,3.204236673259949119458482668328E-3,3.203270417935956109849026756405E-3,3.205203156126802319276363230038E-3
3.00000000000000000000E+0,787,787,1,6.668228248417403227136577448484E+0,-6.682282484174032271365774484844E-1,9.248531626844040432366304339721E-3,9.245490299291881288478081785640E-3,9.251573743792087988969549961142E-3,2.198345135972214131819438089838E-3,2.197622222551906261837754154580E-3,2.199068237029293077074056387263E-3
3.00000000000000000000E+0,797,797,1,6.680854678790215039315093803360E+0,-6.808546787902150393150938033599E-1,6.983936952342290676257114481410E-3,6.981491238799376819704077211649E-3,6.986383347203671301135726069264E-3,1.652734810831797024674465093758E-3,1.652156037578647761691752373215E-3,1.653313745317608462951414152033E-3
3.00000000000000000000E+0,809,809,1,6.695798917058491689435252462687E+0,-6.957989170584916894352524626866E-1,4.889943155164235169763471165486E-3,4.888094386349210704918961278625E-3,4.891792485304805432775182777501E-3,1.151150091976104299337685527587E-3,1.150714870067806576535667266267E-3,1.151585446027032962886223173597E-3
3.00000000000000000000E+0,811,811,1,6.698268054115412921200380673729E+0,-6.982680541154129212003806737289E-1,4.597885073266158015720179511636E-3,4.596124165577626975281602995628E-3,4.599646523393926354979646490772E-3,1.081459370121612634703584748414E-3,1.081045190539188164080934708924E-3,1.081873677290087332918071073772E-3
3.00000000000000000000E+0,821,821,1,6.710523109452428221614948229842E+0,-7.105231094524282216149482298418E-1,3.346047637030360492536651838374E-3,3.344680054328629574341807449983E-3,3.347415672813759775033945833876E-3,7.836405799977970200476111058965E-4,7.833202936726057547176729172667E-4,7.839609724342036351038760723583E-4
3.00000000000000000000E+0,823,823,1,6.712956200677069811909872965445E+0,-7.129562006770698119098729654454E-1,3.133554828171297961649242304315E-3,3.132257175343960015034935502205E-3,3.134852917253855504393672031553E-3,7.332485181911761427370736751381E-4,7.329448688009634864737486910116E-4,7.335522696646491416025504688497E-4
3.00000000000000000000E+0,827,827,1,6.717804695023691314484337846883E+0,-7.178046950236913144843378468833E-1,2.742343672775277818498871358924E-3,2.741177677139846643511069515046E-3,2.743510072087625936763275517506E-3,6.406141080825374679597920716782E-4,6.403417303855203942730291152697E-4,6.408865800788689085504312024751E-4
3.00000000000000000000E+0,829,829,1,6.720220155135294974589438739843E+0,-7.202201551352949745894387398426E-1,2.562664602319355123277129484659E-3,2.561560468080905125605366108938E-3,2.563769124488840548939117757450E-3,5.981333330395722417367267966251E-4,5.978756249135968447745349346366E-4,5.983911317097737539821908810473E-4
3.00000000000000000000E+0,839,839,1,6.732210706467206177205828808400E+0,-7.322107064672061772058288083996E-1,1.805577011613487239081499451831E-3,1.804745197921029383824816159264E-3,1.806409140027565368702756300689E-3,4.196553233024403302710138360101E-4,4.194619917293251741950241865285E-4,4.198487280236973030633844339479E-4
3.00000000000000000000E+0,841,29,2,6.734591659972948054366544064724E+0,-7.345916599729480543665440647238E-1,1.679494205103923832450758214059E-3,1.678709926921187062634046217164E-3,1.680278784479606380159447788505E-3,1.950122011494100222305161722379E-4,1.949211357475383362006505266827E-4,1.951033015238937889237554277983E-4
3.00000000000000000000E+0,853,853,1,6.748759547491679117949799913539E+0,-7.487595474916791179497999135390E-1,1.068826417352491186199769704887E-3,1.068284400381021093285266459148E-3,1.069368662134216699717475764347E-3,2.469770612346342896517988346379E-4,2.468518156787800763198394887028E-4,2.471023594313163207121512973003E-4
3.00000000000000000000E+0,857,857,1,6.753437918597779789402041908293E+0,-7.534379185977797894020419082927E-1,9.128845627043860892644462145685E-4,9.124084819812266046151579455621E-4,9.133608497071386660862275257535E-4,2.105961192581404549474513864116E-4,2.104862907465770893880955557105E-4,2.107059953569712167978567094920E-4
3.00000000000000000000E+0,859,859,1,6.755768921984255371316976437172E+0,-7.557689219842553713169764371716E-1,8.424881800911509037091166169968E-4,8.420425713461838919952586317950E-4,8.429339848880060074278877400420E-4,1.941967783840497744242558490041E-4,1.940940638478256688156707585197E-4,1.942995381109910476712407798632E-4
3.00000000000000000000E+0,863,863,1,6.760414691083427945433601905214E+0,-7.604146910834279454336019052136E-1,7.154994082196563247841592250403E-4,7.151100533336973292908633167195E-4,7.158889397585889885236014546886E-4,1.646558699683203111449029575225E-4,1.645662688215723139934612710633E-4,1.647455117677211654266429771206E-4
3.00000000000000000000E+0,877,877,1,6.776506992372183040192027609605E+0,-7.765069923721830401920276096052E-1,3.910843762362326784683245587980E-4,3.908486906701985883265631136996E-4,3.913201811450842219644714527049E-4,8.949042289976637508179986800417E-5,8.943649182438375417599422838349E-5,8.954438128393414034498597493000E-5
3.00000000000000000000E+0,881,881,1,6.781057625936179508364252830684E+0,-7.810576259361795083642528306843E-1,3.258499260192106656828845680603E-4,3.256475795945247615854516449976E-4,3.260523782473859018352670494266E-4,7.444355554845890505223677148771E-5,7.439732755789232414267267696166E-5,7.448980771085216560712608527857E-5
3.00000000000000000000E+0,883,883,1,6.783325200603960013524596880953E+0,-7.833252006039600135245968809533E-1,2.969101025950088820464193572227E-4,2.967229163617129292488922594055E-4,2.970973883021730470321827574441E-4,6.777776776548216513112933612564E-5,6.773503744092148874412790045423E-5,6.782052079764584826475663864458E-5
3.00000000000000000000E+0,887,887,1,6.787844982309579490403048652813E+0,-7.878449823095794904030486528127E-1,2.456137606213916269472523742283E-4,2.454541083635320918197433722330E-4,2.457735005387058872937154538579E-4,5.597869893587991106694793204048E-5,5.594231202639022342353960806162E-5,5.601510582414526881851138763790E-5
3.00000000000000000000E+0,907,907,1,6.810142450115136602935968954636E+0,-8.101424501151366029359689546356E-1,8.779348435796209511785607168079E-5,8.772655480251716732918698221170E-5,8.786045747174882253152051706039E-5,1.985248325887274284322236260448E-5,1.983734867469817452906113563084E-5,1.986762769276745480136499378401E-5
3.00000000000000000000E+0,911,911,1,6.814542897259958320943351386585E+0,-8.145428972599583209433513865850E-1,7.020145531253771112213574348287E-5,7.014612384327520516171546808123E-5,7.025682409250533203622742406616E-5,1.584979526171296075263302942046E-5,1.583730275061848126529495763303E-5,1.586229619666467381709811475177E-5
3.00000000000000000000E+0,919,919,1,6.823286122355687049572618034056E+0,-8.232861223556870495726180340556E-1,4.398851336157611874338728181299E-5,4.395139485151978054819101393465E-5,4.402565878520528667779550351431E-5,9.900909985328406959989696866305E-6,9.892555371844734915668142984482E-6,9.909270656503999177005885274492E-6
3.00000000000000000000E+0,929,929,1,6.834108738813838517290796747152E+0,-8.341087388138385172907967471519E-1,2.352753468705947788065437753246E-5,2.350584587018052744176812591731E-5,2.354924077853482336715643245278E-5,5.275339933597400495965975492787E-6,5.270476870666419496891259484584E-6,5.280206869835526152870069523125E-6
3.00000000000000000000E+0,937,937,1,6.842683282238422187796340597165E+0,-8.426832822384221877963405971653E-1,1.374323817577895025725336762536E-5,1.372960217500215218754940410816E-5,1.375688591701313399367250220640E-5,3.072173342946099089781151253601E-6,3.069125141528422870798917155501E-6,3.075224168834060471059169231761E-6
3.00000000000000000000E+0,941,941,1,6.846943139585379634811533901482E+0,-8.469431395853796348115339014819E-1,1.036202291710062257387784838706E-5,1.035134576544183738305524042005E-5,1.037270963616778393859939103809E-5,2.312844624062878054160184221635E-6,2.310461441453469667004714956111E-6,2.315229942155792517127782034868E-6
3.00000000000000000000E+0,947,947,1,6.853299093186078243969128683302E+0,-8.532990931860782439691286833018E-1,6.659870058709114118041846176983E-6,6.652597267333504809014259322200E-6,6.667149778429305491286675481056E-6,1.483168359248315260981517387784E-6,1.481548691903963416030902707508E-6,1.484789569550919369328790210339E-6
3.00000000000000000000E+0,953,953,1,6.859614903654202112286016310594E+0,-8.596149036542021122860163105944E-1,4.179292055556981657057133665246E-6,4.174446399232426119882662089406E-6,4.184142628025688875360555045368E-6,9.286584318866110394325671063683E-7,9.275817041671783120334561735892E-7,9.297362519964912729678476854474E-7
